review,processed_text,sentiment_score,sentiment_label
buka aplikasi hp iklan nya promo gofuud sekalinya download promo menghilang hebat orang orang maketing nya,"['buka', 'aplikasi', 'hp', 'iklan', 'nya', 'promo', 'gofuud', 'sekali', 'download', 'promo', 'hilang', 'hebat', 'orang', 'orang', 'maketing', 'nya']",-6,Negative
waaawww aplikasi bagus murah ongkir nya bandingkan aplikasi driver mitranya ramah tamah,"['waaawww', 'aplikasi', 'bagus', 'murah', 'ongkir', 'nya', 'banding', 'aplikasi', 'driver', 'mitra', 'ramah', 'tamah']",-24,Negative
aplikasinya burikkk update ga dibuka pembayaran tagihan bulanan beli pulsa dll pakenya gopay,"['aplikasi', 'burikkk', 'update', 'ga', 'buka', 'bayar', 'tagih', 'bulan', 'beli', 'pulsa', 'dll', 'pakenya', 'gopay']",-20,Negative
bagus udh berlangganan cuman klw gofood gk complain toko klw kurg brg salah gk kasih rating toko komplain driver gk tau n gk nerima gmna toko hati hati koreksi klw gk komplain kasih rating,"['bagus', 'udh', 'langgan', 'cuman', 'klw', 'gofood', 'gk', 'complain', 'toko', 'klw', 'kurg', 'brg', 'salah', 'gk', 'kasih', 'rating', 'toko', 'komplain', 'driver', 'gk', 'tau', 'n', 'gk', 'nerima', 'gmna', 'toko', 'hati', 'hati', 'koreksi', 'klw', 'gk', 'komplain', 'kasih', 'rating']",-16,Negative
apk gojekhidup mudahdari menyesuaian lokasi aneka kulineran lengkap diskon,"['apk', 'gojekhidup', 'mudahdari', 'sesuai', 'lokasi', 'aneka', 'kuliner', 'lengkap', 'diskon']",5,Positive
perbaiki utk peta titik penjemputan jg pengantaran ngaco tdk nge heng saldo tp gak pilihannya tunai gmn sih parah parah gojek parah buru terlambat aplikasi nge bug mulu operator kerjanya yg bnr kasihan abang drivernya,"['baik', 'utk', 'peta', 'titik', 'jemput', 'jg', 'antar', 'ngaco', 'tdk', 'nge', 'heng', 'saldo', 'tp', 'gak', 'pilih', 'tunai', 'gmn', 'sih', 'parah', 'parah', 'gojek', 'parah', 'buru', 'lambat', 'aplikasi', 'nge', 'bug', 'mulu', 'operator', 'kerja', 'yg', 'bnr', 'kasihan', 'abang', 'drivernya']",-24,Negative
bagus koq juli pake gosend kirim barang posisi driver gak muncul layar aplikasi ya min sbb tau posisi driver utk info orang yg rumah,"['bagus', 'koq', 'juli', 'pake', 'gosend', 'kirim', 'barang', 'posisi', 'driver', 'gak', 'muncul', 'layar', 'aplikasi', 'ya', 'min', 'sbb', 'tau', 'posisi', 'driver', 'utk', 'info', 'orang', 'yg', 'rumah']",-9,Negative
apk jelek mending yg coba unduh gausah unduh deh mending apk dana darurat pakai pembayaran paylater susah tembus kalo hilangkan aja nih aplikasi berguna,"['apk', 'jelek', 'mending', 'yg', 'coba', 'unduh', 'gausah', 'unduh', 'deh', 'mending', 'apk', 'dana', 'darurat', 'pakai', 'bayar', 'paylater', 'susah', 'tembus', 'kalo', 'hilang', 'aja', 'nih', 'aplikasi', 'guna']",-25,Negative
sulit nyari driver hujan gerimis go ride go car sulit map driver titik jemput pasang harga ambil iseng nanya driver hujan kesempatan bermain harga tolong developer perbaiki suka gojek mengecewakan performanya thx,"['sulit', 'nyari', 'driver', 'hujan', 'gerimis', 'go', 'ride', 'go', 'car', 'sulit', 'map', 'driver', 'titik', 'jemput', 'pasang', 'harga', 'ambil', 'iseng', 'nanya', 'driver', 'hujan', 'sempat', 'main', 'harga', 'tolong', 'developer', 'baik', 'suka', 'gojek', 'kecewa', 'performa', 'thx']",-13,Negative
cari alamat mudah driver nya ramah ramah yg sy temuin dgn cepat sesuai titik terima kasih ya aplikasi yg sgt membantu nominal yg sgt terjangkau,"['cari', 'alamat', 'mudah', 'driver', 'nya', 'ramah', 'ramah', 'yg', 'sy', 'temuin', 'dgn', 'cepat', 'sesuai', 'titik', 'terima', 'kasih', 'ya', 'aplikasi', 'yg', 'sgt', 'bantu', 'nominal', 'yg', 'sgt', 'jangkau']",-16,Negative
dapet kendaraan udah nunggu banget maps mobil ngumpul titik auto pindah aplikasi saran tolong mitranya perbaiki pengarahan benad,"['dapet', 'kendara', 'udah', 'nunggu', 'banget', 'maps', 'mobil', 'ngumpul', 'titik', 'auto', 'pindah', 'aplikasi', 'saran', 'tolong', 'mitra', 'baik', 'arah', 'benad']",-19,Negative
perbarui update otomatis data akun penumpang driver sulit sinkron kandriver aplikasi gopay maksimal perubahan data akun driver,"['baru', 'update', 'otomatis', 'data', 'akun', 'tumpang', 'driver', 'sulit', 'sinkron', 'kandriver', 'aplikasi', 'gopay', 'maksimal', 'ubah', 'data', 'akun', 'driver']",-3,Negative
biaya layanan gak seimbang pelayanan gerimishujansangat buruk utk pickup pesanan dpt driver yg jauhngeblast bgtupun layanan jemput penumpang aja tunjukkan service perusahaan senior dibidangnya😒,"['biaya', 'layan', 'gak', 'imbang', 'layan', 'gerimishujansangat', 'buruk', 'utk', 'pickup', 'pesan', 'dpt', 'driver', 'yg', 'jauhngeblast', 'bgtupun', 'layan', 'jemput', 'tumpang', 'aja', 'tunjuk', 'service', 'usaha', 'senior', 'bidang']",-23,Negative
so far aman fitur fitur gocar susah bgt ya dpt driver nya kadang perna jam ga driver lumayan susa gocar urgent mohon tingkatkan ya,"['so', 'far', 'aman', 'fitur', 'fitur', 'gocar', 'susah', 'bgt', 'ya', 'dpt', 'driver', 'nya', 'kadang', 'perna', 'jam', 'ga', 'driver', 'lumayan', 'susa', 'gocar', 'urgent', 'mohon', 'tingkat', 'ya']",5,Positive
pengguna gopayletter membayar tagihan terlambat membayar membayar tagihan beserta denda keterlambatannya jatuh tempo tanggal bayar tanggal membayar briva tertulis pembayaran diproses tanggal pembayaran masuk pembayaran briva sdh lsng msk penerimaberkalikali teror mab gopayletter pas sy penjelasan mab langsung hilang tdk membantu,"['guna', 'gopayletter', 'bayar', 'tagih', 'lambat', 'bayar', 'bayar', 'tagih', 'serta', 'denda', 'lambat', 'jatuh', 'tempo', 'tanggal', 'bayar', 'tanggal', 'bayar', 'briva', 'tulis', 'bayar', 'proses', 'tanggal', 'bayar', 'masuk', 'bayar', 'briva', 'sdh', 'lsng', 'msk', 'penerimaberkalikali', 'teror', 'mab', 'gopayletter', 'pas', 'sy', 'jelas', 'mab', 'langsung', 'hilang', 'tdk', 'bantu']",-53,Negative
parah sii driver nya pilih sampe kejadian harga x lipat harga yg d aplikasi pesen gocar aduh gojek d tingkatin pelayanan nya biar driver nya gak pilih ambil orderan harga d aplikasi klo mikir ambil orderan,"['parah', 'sii', 'driver', 'nya', 'pilih', 'sampe', 'jadi', 'harga', 'x', 'lipat', 'harga', 'yg', 'd', 'aplikasi', 'sen', 'gocar', 'aduh', 'gojek', 'd', 'tingkatin', 'layan', 'nya', 'biar', 'driver', 'nya', 'gak', 'pilih', 'ambil', 'order', 'harga', 'd', 'aplikasi', 'klo', 'mikir', 'ambil', 'order']",-31,Negative
driver gocar daerah bogor barat mengecewakan memesan gocar sampe x ga yg menjemput cat respon lihat aplikasi bergerak kalo ga jemput pelanggan mah mobilnya mending bawa kamar trus selimutin dah tidurin aja ga,"['driver', 'gocar', 'daerah', 'bogor', 'barat', 'kecewa', 'mes', 'gocar', 'sampe', 'x', 'ga', 'yg', 'jemput', 'cat', 'respon', 'lihat', 'aplikasi', 'gerak', 'kalo', 'ga', 'jemput', 'langgan', 'mah', 'mobil', 'mending', 'bawa', 'kamar', 'trus', 'selimutin', 'dah', 'tidurin', 'aja', 'ga']",-6,Negative
hubungan langsung sehabis mengakitfkan gopay later spam debt collector macet bayar cicilan ragu keamanan data ditutup akun gopay laternya,"['hubung', 'langsung', 'habis', 'mengakitfkan', 'gopay', 'later', 'spam', 'debt', 'collector', 'macet', 'bayar', 'cicil', 'ragu', 'aman', 'data', 'tutup', 'akun', 'gopay', 'laternya']",-17,Negative
ptgoto gojek tokopedia mohonhapus layanan double orderkhususnya go food kasihan mitra driver contoh go food jarak km pendapatan bersih double order tambahan,"['ptgoto', 'gojek', 'tokopedia', 'mohonhapus', 'layan', 'double', 'orderkhususnya', 'go', 'food', 'kasihan', 'mitra', 'driver', 'contoh', 'go', 'food', 'jarak', 'km', 'dapat', 'bersih', 'double', 'order', 'tambah']",-11,Negative
kecewa november tagihan pay later nominal ga merusak citra gojek reputasi berkurang sy inboks tagihan bayar kena denda perhari yg lucunya koq pemberitahuan diinbox hilang sy terdesak pakai pay later oktober bayar tagihan ribu ga yg november kemarin,"['kecewa', 'november', 'tagih', 'pay', 'later', 'nominal', 'ga', 'rusak', 'citra', 'gojek', 'reputasi', 'kurang', 'sy', 'inboks', 'tagih', 'bayar', 'kena', 'denda', 'hari', 'yg', 'lucu', 'koq', 'pemberitahuan', 'diinbox', 'hilang', 'sy', 'desak', 'pakai', 'pay', 'later', 'oktober', 'bayar', 'tagih', 'ribu', 'ga', 'yg', 'november', 'kemarin']",-31,Negative
bagus bgt aplikasinya cuman saran aja ya knp diskonnya klo konsisten jga gaada diskon suka bgt pesen gofood,"['bagus', 'bgt', 'aplikasi', 'cuman', 'saran', 'aja', 'ya', 'knp', 'diskon', 'klo', 'konsisten', 'jga', 'gaada', 'diskon', 'suka', 'bgt', 'sen', 'gofood']",-6,Negative
pilihan bantuan pilihan batalkan pesanan karna gak sengaja kepencet tetep gabisa dibatalkan tolong biar nyaman pelanggan driver aja mencari,"['pilih', 'bantu', 'pilih', 'batal', 'pesan', 'karna', 'gak', 'sengaja', 'pencet', 'tetep', 'gabisa', 'batal', 'tolong', 'biar', 'nyaman', 'langgan', 'driver', 'aja', 'cari']",-26,Negative
👍 pengalaman aplikasi gojek mengesankan transportasi mudah memesan ojek online aplikasi pengemudinya perjalanannya nyaman aplikasi memudahkan melacak posisi pengemudi estimasi kedatangan layanan pesan makanan gojek memilih jenis makanan restoran mudah proses pemesanan cepat makanan kondisi hangat saji 🙏,"['alam', 'aplikasi', 'gojek', 'kesan', 'transportasi', 'mudah', 'mes', 'ojek', 'online', 'aplikasi', 'mud', 'jalan', 'nyaman', 'aplikasi', 'mudah', 'lacak', 'posisi', 'kemudi', 'estimasi', 'datang', 'layan', 'pesan', 'makan', 'gojek', 'pilih', 'jenis', 'makan', 'restoran', 'mudah', 'proses', 'mesan', 'cepat', 'makan', 'kondisi', 'hangat', 'saji']",-28,Negative
komplain krn mkn an tp ganti nga sepadan harganya ribu diskon jd ribu item ribu knp refund ribu pas gt nya udah sesuai prosedur selisih ribu transaksi milyar kwkwkw,"['komplain', 'krn', 'mkn', 'an', 'tp', 'ganti', 'nga', 'padan', 'harga', 'ribu', 'diskon', 'jd', 'ribu', 'item', 'ribu', 'knp', 'refund', 'ribu', 'pas', 'gt', 'nya', 'udah', 'sesuai', 'prosedur', 'selisih', 'ribu', 'transaksi', 'milyar', 'kwkwkw']",0,Neutral
ya gojek gofood nya ongkir jarak tempuh mahal biaya bungkus kesini promo sediakan pembayaran kartu promo pembayaran gopay promo sayang alhasil males transaksi gofood apk,"['ya', 'gojek', 'gofood', 'nya', 'ongkir', 'jarak', 'tempuh', 'mahal', 'biaya', 'bungkus', 'kesini', 'promo', 'sedia', 'bayar', 'kartu', 'promo', 'bayar', 'gopay', 'promo', 'sayang', 'alhasil', 'males', 'transaksi', 'gofood', 'apk']",4,Positive
tolong update versi opsi hapus daftar rekening daftar nomer rekening mengganggu khawatir salah kirim tranfer berkali kali update opsi hapus daftar rekening terima kasih,"['tolong', 'update', 'versi', 'opsi', 'hapus', 'daftar', 'rekening', 'daftar', 'nomer', 'rekening', 'ganggu', 'khawatir', 'salah', 'kirim', 'tranfer', 'kali', 'kali', 'update', 'opsi', 'hapus', 'daftar', 'rekening', 'terima', 'kasih']",-27,Negative
tolong tertibkan driver curang langganan resto disana ga kang parkirnya drivernya terangn uang parkir ato nya menipunya aduh tolong ingetin kejujuran,"['tolong', 'tertib', 'driver', 'curang', 'langgan', 'resto', 'sana', 'ga', 'kang', 'parkir', 'drivernya', 'terangn', 'uang', 'parkir', 'ato', 'nya', 'tipu', 'aduh', 'tolong', 'ingetin', 'jujur']",-13,Negative
parah tunggu realtime ga sinkron info gofood makan menit lg sampe tp udah menit ga sampe sampe aplikasinya ga jalan display doang wkwkwk kocak,"['parah', 'tunggu', 'realtime', 'ga', 'sinkron', 'info', 'gofood', 'makan', 'menit', 'lg', 'sampe', 'tp', 'udah', 'menit', 'ga', 'sampe', 'sampe', 'aplikasi', 'ga', 'jalan', 'display', 'doang', 'wkwkwk', 'kocak']",-14,Negative
membantu dlm bepergian memilih rute komen kecewa layanan gocar susah drivernya benerbener milih rute argo darurat susah contohnya tolong kasi teguran peringan aturan ketetat putus mitra mengabaikan orderan kasih bintang,"['bantu', 'dlm', 'pergi', 'pilih', 'rute', 'komen', 'kecewa', 'layan', 'gocar', 'susah', 'drivernya', 'benerbener', 'milih', 'rute', 'argo', 'darurat', 'susah', 'contoh', 'tolong', 'kasi', 'tegur', 'pering', 'atur', 'ketetat', 'putus', 'mitra', 'abai', 'order', 'kasih', 'bintang']",-59,Negative
pesan sulit driver pesanan gocar diterima driver drivernya chat membalas berangkat lokasi penjemputan ambil dicancel ambil saran tambahkan menu laporan driver menjemput,"['pesan', 'sulit', 'driver', 'pesan', 'gocar', 'terima', 'driver', 'drivernya', 'chat', 'balas', 'berangkat', 'lokasi', 'jemput', 'ambil', 'dicancel', 'ambil', 'saran', 'tambah', 'menu', 'lapor', 'driver', 'jemput']",-16,Negative
pakai jenis layanan gojek pengalaman bagus pesan gojek pengemudi dlm perjalanan pulang tp gojek pesanan posisi sy dirumah sy mengcancel tp saldo terpotong x,"['pakai', 'jenis', 'layan', 'gojek', 'alam', 'bagus', 'pesan', 'gojek', 'kemudi', 'dlm', 'jalan', 'pulang', 'tp', 'gojek', 'pesan', 'posisi', 'sy', 'rumah', 'sy', 'mengcancel', 'tp', 'saldo', 'potong', 'x']",-7,Negative
tolong diperbaiki buka menu contohnya pesanan loadingnya buka amanaman,"['tolong', 'baik', 'buka', 'menu', 'contoh', 'pesan', 'loadingnya', 'buka', 'amanaman']",-12,Negative
fitur gomart sgt bad posting barang promo tp barangnya kosong cancel ga biaya ongkir lumayan kecewa,"['fitur', 'gomart', 'sgt', 'bad', 'posting', 'barang', 'promo', 'tp', 'barang', 'kosong', 'cancel', 'ga', 'biaya', 'ongkir', 'lumayan', 'kecewa']",-7,Negative
pelayanan terima go food mengenakan driver cancel alasan beragam akun diblokir laper laper nya nunggu jam an huhuhu driver mengutarakan nya mengenakan seenak nya ngegas dll ps kalo ngga diterima 😭 kebijakan tertentuunggahan dokumen tolong percepat yah bat hy sy tolong tau jalan,"['layan', 'terima', 'go', 'food', 'kena', 'driver', 'cancel', 'alas', 'agam', 'akun', 'blokir', 'laper', 'laper', 'nya', 'nunggu', 'jam', 'an', 'huhuhu', 'driver', 'utara', 'nya', 'kena', 'enak', 'nya', 'ngegas', 'dll', 'ps', 'kalo', 'ngga', 'terima', 'bijak', 'tertentuunggahan', 'dokumen', 'tolong', 'cepat', 'yah', 'bat', 'hy', 'sy', 'tolong', 'tau', 'jalan']",-29,Negative
pesen makanan gofood pesen extra toping dapetnya extra toping udah ngajuin complen sampe tanggapan gercep gak kak,"['sen', 'makan', 'gofood', 'sen', 'extra', 'toping', 'dapetnya', 'extra', 'toping', 'udah', 'ngajuin', 'complen', 'sampe', 'tanggap', 'gercep', 'gak', 'kak']",2,Positive
sebenernya suka banget aplikasi bikin kecewa gofood sesuai aplikasi keterangan telat berkalikali teman mengalami mohon tingkatkan sepele bikin orang kecewa merubah pandangannya aplikasi,"['sebenernya', 'suka', 'banget', 'aplikasi', 'bikin', 'kecewa', 'gofood', 'sesuai', 'aplikasi', 'terang', 'telat', 'berkalikali', 'teman', 'alami', 'mohon', 'tingkat', 'sepele', 'bikin', 'orang', 'kecewa', 'rubah', 'pandang', 'aplikasi']",-25,Negative
tolong perbaiki bug connectivity issue order gocargofoodpembayaran muncul pop up koneksi internet hilang jaringan stabil update terbaru,"['tolong', 'baik', 'bug', 'connectivity', 'issue', 'order', 'gocargofoodpembayaran', 'muncul', 'pop', 'up', 'koneksi', 'internet', 'hilang', 'jaring', 'stabil', 'update', 'baru']",-3,Negative
aplikasinya bagus membantu transportasi pesan makan pembelian bahan makanan dgn mudah cepat banyakin promo menarik thanks gojek,"['aplikasi', 'bagus', 'bantu', 'transportasi', 'pesan', 'makan', 'beli', 'bahan', 'makan', 'dgn', 'mudah', 'cepat', 'banyakin', 'promo', 'tarik', 'thanks', 'gojek']",-19,Negative
kasih tau aja iklan gojek yg dikelola pangle iklan yg suka nongol layar suka bikin hp lemot ngeblank layarnya diklik diarahkannya playstore browser link ngasi tau aja iklannya jarang dilirik kalo posisinya layar,"['kasih', 'tau', 'aja', 'iklan', 'gojek', 'yg', 'kelola', 'pangle', 'iklan', 'yg', 'suka', 'nongol', 'layar', 'suka', 'bikin', 'hp', 'lot', 'ngeblank', 'layar', 'klik', 'arah', 'playstore', 'browser', 'link', 'ngasi', 'tau', 'aja', 'iklan', 'jarang', 'lirik', 'kalo', 'posisi', 'layar']",-20,Negative
keterangan ya internetnya mati nonton youtube kencang kecepatannya seringkali chat,"['terang', 'ya', 'internetnya', 'mati', 'nonton', 'youtube', 'kencang', 'cepat', 'seringkali', 'chat']",-7,Negative
udah bertahun pake gojek bagus kadang yg kesel pas order malem susah driver trus promo gofood nya loh tolong ganti aja dah nya gak pengguna pake kartu kek promo gak gunanya prngguna yg pake gopay gak manfaat nya promo kek gitu,"['udah', 'tahun', 'pake', 'gojek', 'bagus', 'kadang', 'yg', 'kesel', 'pas', 'order', 'malem', 'susah', 'driver', 'trus', 'promo', 'gofood', 'nya', 'loh', 'tolong', 'ganti', 'aja', 'dah', 'nya', 'gak', 'guna', 'pake', 'kartu', 'kek', 'promo', 'gak', 'guna', 'prngguna', 'yg', 'pake', 'gopay', 'gak', 'manfaat', 'nya', 'promo', 'kek', 'gitu']",2,Positive
kendala gofood ga sengaja kepencet order gabisa cancel gabisa chat resto nunggu makanan disiapkan resto makanan dijemput driver fitur customer akses pesan terbatas gabisa customize,"['kendala', 'gofood', 'ga', 'sengaja', 'pencet', 'order', 'gabisa', 'cancel', 'gabisa', 'chat', 'resto', 'nunggu', 'makan', 'siap', 'resto', 'makan', 'jemput', 'driver', 'fitur', 'customer', 'akses', 'pesan', 'batas', 'gabisa', 'customize']",-5,Negative
kayanya nggak komplain aplikasi nggak jelasudah password dibilang salahdicoba udah bilang kebanyakan nyobaemang nggak gunanya aplikasi gojek sichsama kaya drivernya yg kebanyakan cancel customers yg korbanpencarian banget jam driver terlihatudah pencarian kalo cancel tarifnya naikin serius customers emang dirugikanparah emang,"['kaya', 'nggak', 'komplain', 'aplikasi', 'nggak', 'jelasudah', 'password', 'bilang', 'salahdicoba', 'udah', 'bilang', 'banyak', 'nyobaemang', 'nggak', 'guna', 'aplikasi', 'gojek', 'sichsama', 'kaya', 'drivernya', 'yg', 'banyak', 'cancel', 'customers', 'yg', 'korbanpencarian', 'banget', 'jam', 'driver', 'terlihatudah', 'cari', 'kalo', 'cancel', 'tarif', 'naikin', 'serius', 'customers', 'emang', 'dirugikanparah', 'emang']",-33,Negative
pesan gofood milik org diluar order legal nunggunya banget selisih menit kali kejadian thiss very bad,"['pesan', 'gofood', 'milik', 'org', 'luar', 'order', 'legal', 'nunggunya', 'banget', 'selisih', 'menit', 'kali', 'jadi', 'thiss', 'very', 'bad']",-11,Negative
aplikator memikirkan unek driver online jgn tau untung nya aj driver paksa serba sempurna thd customer dgn argo yg sesuaiargo hemat sbgai customer gak argo hemat yg argo yg sesuai lho driver pake mobil pribadi yg nyicilblm lg klo part yg rusak yg ganti emng aplikator mikirin itupenuhi hak driver klo bilang aplikator ❗❗❗,"['aplikator', 'pikir', 'unek', 'driver', 'online', 'jgn', 'tau', 'untung', 'nya', 'aj', 'driver', 'paksa', 'serba', 'sempurna', 'thd', 'customer', 'dgn', 'argo', 'yg', 'sesuaiargo', 'hemat', 'sbgai', 'customer', 'gak', 'argo', 'hemat', 'yg', 'argo', 'yg', 'sesuai', 'lho', 'driver', 'pake', 'mobil', 'pribadi', 'yg', 'nyicilblm', 'lg', 'klo', 'part', 'yg', 'rusak', 'yg', 'ganti', 'emng', 'aplikator', 'mikirin', 'itupenuhi', 'hak', 'driver', 'klo', 'bilang', 'aplikator']",-26,Negative
iklan gojek tayang buka aplikasi apapun terpaksa uninstall semenit kali iklan,"['iklan', 'gojek', 'tayang', 'buka', 'aplikasi', 'apa', 'paksa', 'uninstall', 'menit', 'kali', 'iklan']",-11,Negative
susah klu cari go car gak maps mbl tp gak yg nyangkut jd gak utk cari angkutan khusus nya mbl,"['susah', 'klu', 'cari', 'go', 'car', 'gak', 'maps', 'mbl', 'tp', 'gak', 'yg', 'nyangkut', 'jd', 'gak', 'utk', 'cari', 'angkut', 'khusus', 'nya', 'mbl']",-8,Negative
tolong kasih penjelasan pesen makan porsi dapet diskon k harga normal turun jdi aja bayarnya v gopay saldo turun sisa saldo ya,"['tolong', 'kasih', 'jelas', 'sen', 'makan', 'porsi', 'dapet', 'diskon', 'k', 'harga', 'normal', 'turun', 'jdi', 'aja', 'bayar', 'v', 'gopay', 'saldo', 'turun', 'sisa', 'saldo', 'ya']",1,Positive
menilai bagus fitur lengkap nyaman keamanan top sayang rating peminat turun mayoritas pindah aplikasi transportasi sebelah murah promodiskon nya yg hapus aplikasi betah aplikasi sebelah semoga masukan aplikasi biayaharganya penyesuaian diskonpromo yg murah,"['nilai', 'bagus', 'fitur', 'lengkap', 'nyaman', 'aman', 'top', 'sayang', 'rating', 'minat', 'turun', 'mayoritas', 'pindah', 'aplikasi', 'transportasi', 'belah', 'murah', 'promodiskon', 'nya', 'yg', 'hapus', 'aplikasi', 'betah', 'aplikasi', 'belah', 'moga', 'masuk', 'aplikasi', 'biayaharganya', 'sesuai', 'diskonpromo', 'yg', 'murah']",-30,Negative
